file,nodes,edges,cyclomatic_complexity,weakly_connected_components,scc_count,density,avg_betweenness,max_betweenness,avg_in_degree,avg_out_degree,max_in_degree,max_out_degree,leaf_nodes,root_nodes,complexity_per_node,edge_to_node_ratio,scc_to_node_ratio,leaf_ratio,label,category
47b3c091ff42a93e913d777f5db830f9ccc2d150ce610d4d7e74c8c0f7510167.exe,967,1445,496,9,855,0.001547,0.00225,0.047658,1.4943,1.4943,33,2,156,89,0.512927,1.494312,0.884178,0.161324,0,benign
47f2e16177373b0f0fc9ea80f468030c39808d1a8c72271f71a7358a4a1bc0e5.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
48331be81db4474aa078c976b4635737b87f10974b11832fbdcc387bb6869fc8.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
4859684e359b34a60f11ee19532df88abfc16b151581951d263f72e070e83ac4.exe,19816,32783,13289,161,15486,8.3e-05,3.1e-05,0.001737,1.6544,1.6544,2702,9,1563,2115,0.67062,1.65437,0.78149,0.078876,0,benign
48a9a72aa60171651952026dbc5cfd00a1c1c203077d3886235ae9bca511a103.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
48bb6fd2791074d268a49c4d74c979defd436d9f6d50befe1fba6e5ff4504888.exe,4447,6726,2347,34,3633,0.00034,0.000107,0.01085,1.5125,1.5125,71,6,598,293,0.527772,1.51248,0.816955,0.134473,0,benign
48f477c0e4bbd9090ccc351302523fc8db1d9a94ecea1a7d90059e01757dc8a9.exe,12361,19388,7885,429,11318,0.000127,7e-06,0.000642,1.5685,1.5685,253,18,1825,1253,0.637893,1.568482,0.915622,0.147642,0,benign
492221cf511865f5f26b2a3acab04d136b798fa93356123469e7a6d4acb6d6e9.exe,6540,10755,4231,8,3835,0.000251,0.000775,0.04915,1.6445,1.6445,197,19,415,409,0.646942,1.644495,0.586391,0.063456,0,benign
4963a6954c4cedc517c349d72647fb30dca5f8ecb9d27034ecafa9a39e262701.exe,687,1032,353,4,429,0.00219,0.002306,0.043533,1.5022,1.5022,20,16,82,82,0.513828,1.502183,0.624454,0.11936,0,benign
499010e852571b6bbfe8e7a6b9f396283efffac99fd844d2ca390e61aee2ce8f.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
499343bde27d6c3fdd112b1ae48656c8e62e3dccc1fe682733c597b37f0a664d.exe,11931,21309,9386,4,7497,0.00015,0.000448,0.016552,1.786,1.786,545,75,854,28,0.78669,1.78602,0.628363,0.071578,0,benign
49a7b41b6e7c4fe1fc05b022ff16e01d6e1cc88d855b70871213d7bf30c41023.exe,3575,5791,2238,11,2859,0.000453,0.00096,0.04123,1.6199,1.6199,97,8,487,88,0.626014,1.61986,0.79972,0.136224,0,benign
49faf4c5558260bd21805db8edb29d3a1a5395a9ce5f93edd73d1eb87f360317.exe,4311,7003,2712,10,2885,0.000377,0.001122,0.025034,1.6244,1.6244,130,41,252,405,0.629088,1.624449,0.669218,0.058455,0,benign
4a36f7ca6692cc55714e1c22ddae1a9ab19227db467c064922b9bdb78859ab02.exe,8609,13797,5208,10,5584,0.000186,0.000873,0.091501,1.6026,1.6026,131,52,734,696,0.604948,1.602625,0.648624,0.08526,0,benign
4a43f1eef4605f99278e609a8d372bc2386fb8f63ba6999e3ff5c3b80142a6f9.exe,1100,1408,336,14,1047,0.001165,0.000221,0.004499,1.28,1.28,17,7,184,224,0.305455,1.28,0.951818,0.167273,0,benign
4a495b476cc33e6be712a77184626725ec10e3f31b89d3c53010bd620bcd0cbb.exe,2250,3065,1015,100,2102,0.000606,0.000178,0.009359,1.3622,1.3622,77,7,554,206,0.451111,1.362222,0.934222,0.246222,0,benign
4ac565360c199789ecfe2405a2093a8060e6c2a3478409be627aa7cba6f48951.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
4af3efae81865be6f458e37dfe10e31617f2151b51df89cb699aaf6ee06507d1.exe,6836,10767,3977,23,5276,0.00023,0.000817,0.068083,1.575,1.575,88,32,501,775,0.581773,1.575044,0.771796,0.073288,0,benign
4b4b883c0dc34f9d796e32532c3197090d09a4ac5094989a870e0370a8bd76d0.exe,1948,2957,1101,46,1740,0.00078,0.000893,0.022972,1.518,1.518,82,2,301,57,0.565195,1.517967,0.893224,0.154517,0,benign
4b86fc33172d0d3081164379dbbca8333f5f3eb6c75c7c82281332fdabb5ef8d.exe,2204,3701,1511,7,1930,0.000762,0.000391,0.008365,1.6792,1.6792,91,2,236,34,0.685572,1.67922,0.875681,0.107078,0,benign
4bbd4db544dc9fc6600c983bba42b07f3e9ada5501f2ec0d011c04c065f3eb41.exe,13601,21361,7816,28,10634,0.000115,0.000282,0.048275,1.5705,1.5705,360,53,1074,1630,0.574664,1.570546,0.781854,0.078965,0,benign
4c33d7c85ae6b19144edea55df4663fb476aaf102d86d812e624f22ae9c81213.exe,743,1082,361,11,634,0.001963,0.004647,0.053698,1.4563,1.4563,79,18,140,24,0.485868,1.456258,0.853297,0.188425,0,benign
4c5a4bfbd6de5221c044b95c96fabc094fd854508471f9d7cb3890853ea318c3.exe,2764,4207,1461,9,2185,0.000551,0.001229,0.053161,1.5221,1.5221,37,20,245,333,0.528582,1.522069,0.790521,0.08864,0,benign
4c6107c9c786e2de5eadd721580372f6028d66daa3d4d2ed9489106ac6d1560e.exe,1689,2303,642,14,1516,0.000808,0.003266,0.035092,1.3635,1.3635,45,7,245,299,0.380107,1.363529,0.897573,0.145056,0,benign
4c77b3ecfe7ff1be8b05f7bc58d2360531c67997c3fae399f6f24132cb05065a.exe,30490,49318,18938,55,24974,5.3e-05,3.1e-05,0.004807,1.6175,1.6175,1672,8,3708,1437,0.621122,1.617514,0.819088,0.121614,0,benign
4cde1735b0bd09f0ad3ca84856ac023f212bc5732dcb19f8ccb1aacb0f75bb61.exe,3301,4956,1671,8,2592,0.000455,0.00168,0.055014,1.5014,1.5014,168,7,337,401,0.50621,1.501363,0.785217,0.10209,0,benign
4d42711b63f90ff9af3d6c8e4edb3ff08cab6fe5131d9a43f4d10d1ca51f7378.exe,43606,75197,31615,12,32125,4e-05,5.9e-05,0.007409,1.7245,1.7245,1278,184,3480,863,0.725015,1.724465,0.736711,0.079806,0,benign
4d9c8986794f31912c44836959dd291fb22d21f12e0103a535cff6e7325a59e7.exe,32342,55416,23142,34,17467,5.3e-05,3.6e-05,0.00422,1.7134,1.7134,2275,30,1976,306,0.71554,1.713438,0.540072,0.061097,0,benign
4dde54cfc600dbd9a610645d197a632e064115ffaa3a1b595c3a23036e501678.exe,259,322,77,7,237,0.004819,0.002092,0.032622,1.2432,1.2432,5,2,74,16,0.297297,1.243243,0.915058,0.285714,0,benign
4df54b01e012216c2c376c7f4a2bee56c0dfead5bd9324e69d774274151c9a1c.exe,1113,1440,355,14,1030,0.001163,0.00046,0.013339,1.2938,1.2938,17,7,182,220,0.318958,1.293801,0.925427,0.163522,0,benign
4e3b3bf5ee097fdbf0b595a37261eb70683a3c59e15e6aa616e313a7134a48ea.exe,11853,18599,6780,17,8883,0.000132,0.000171,0.042747,1.5691,1.5691,347,32,860,1330,0.572007,1.569139,0.749431,0.072555,0,benign
4e526c15684a2c7e327d1a5e54d0fc3d227bd6fd790cc5f495111a09c0bf74de.exe,3269,5294,2039,7,2328,0.000496,0.001777,0.050422,1.6195,1.6195,136,7,169,296,0.623738,1.619455,0.712144,0.051698,0,benign
4e5aac1267b4dd6d72ba7903928e3101fe0088af21611cfe6ebae5919ada75ce.exe,7765,12508,4803,30,4331,0.000207,0.000348,0.016367,1.6108,1.6108,643,6,1123,746,0.618545,1.610818,0.557759,0.144623,0,benign
4e9a86ffd569063308627ebeb576acdcdbf76b03c68aac783c0ff64eed7354bd.exe,1005,1556,569,9,845,0.001542,0.004506,0.067233,1.5483,1.5483,35,23,166,16,0.566169,1.548259,0.840796,0.165174,0,benign
4ea6fb35bfa0deace0e149557d73a99ee858029e33bbbcaf5cdf5aefb21ffb80.exe,1065,1416,371,10,976,0.00125,0.000335,0.006971,1.3296,1.3296,17,7,160,200,0.348357,1.329577,0.916432,0.150235,0,benign
4ec1e44407cc7874b875e2850962e0583a97486b29578cdd4bcc21d7e1d76004.exe,1107,1542,449,7,983,0.001259,0.000898,0.02371,1.393,1.393,17,7,150,183,0.405601,1.392954,0.887986,0.135501,0,benign
4eca420c432726b177f36ef2e26165cd97c690c872cb5f3f19415cb7473e8ada.exe,1234,1927,701,4,718,0.001266,0.001248,0.02233,1.5616,1.5616,39,16,110,115,0.568071,1.561588,0.581848,0.089141,0,benign
4ef9eb58224457492f674fb550761cd13b7e6031186b801577194a05719d4f43.exe,1430,2221,799,4,936,0.001087,0.001806,0.044669,1.5531,1.5531,58,16,130,118,0.558741,1.553147,0.654545,0.090909,0,benign
4efd6c2d5692fd45ca167fce0b8a07f87e89862a6b4e2f04ae49d4113539440f.exe,1307,1692,415,15,1216,0.000991,0.000947,0.014023,1.2946,1.2946,23,7,220,250,0.317521,1.294568,0.930375,0.168324,0,benign
4f6b4aee23bbfae817a548ef9d8697c721107bec33b303b22ebea36fd65c663a.exe,1682,2307,651,13,1562,0.000816,0.000568,0.006202,1.3716,1.3716,67,7,232,295,0.387039,1.371581,0.928656,0.137931,0,benign
5052ed5ba5435693affdae0f4fa7c388ab993b4f9c7a153c8e80800e7aabd512.exe,2304,3355,1071,10,1989,0.000632,0.000478,0.016086,1.4562,1.4562,63,7,265,330,0.464844,1.456163,0.863281,0.115017,0,benign
50fd4a601f5165a93a50bdef41f255f7d4242c31c4413095e9d294f7029c1b3e.exe,38229,68433,30230,13,29413,4.7e-05,6.7e-05,0.010898,1.7901,1.7901,1877,26,2063,191,0.790761,1.790081,0.76939,0.053964,0,benign
513c8fdd0e211a18c25836f041ba0fcfb1dddf472ff91b72b6a15eb049cef184.exe,1144,1454,334,12,1076,0.001112,0.000481,0.010228,1.271,1.271,17,7,195,227,0.291958,1.270979,0.940559,0.170455,0,benign
514e2aa45bf1034dc54acfbaa0390998a16bae0286159d6a152a71922478dee3.exe,12359,17958,6003,202,11087,0.000118,3.6e-05,0.00374,1.453,1.453,515,2,2202,2122,0.485719,1.45303,0.897079,0.17817,0,benign
51bd880654939f595158f3da086ce3b4e10bca532fda5b3c03033ac55e672ae7.exe,1335,1765,458,14,1170,0.000991,0.000925,0.015934,1.3221,1.3221,17,7,214,244,0.343071,1.322097,0.876404,0.1603,0,benign
52041cf226f57b8652c9da6c95f53d0408ea3732dfadf82f6dfe6fea8174b8dc.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
52331ce9821107dfd22d6e7ec80266d164cabf83d6e2fbfcaeede91c979858f2.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
52853793d20bfc3c53763aaeac55b30a7bddccfb9fd87d39f97dd0afb5fd2001.exe,612,823,223,6,543,0.002201,0.001031,0.019962,1.3448,1.3448,10,2,112,99,0.364379,1.344771,0.887255,0.183007,0,benign
52def964142be6891054d2f95256a3b05d66887964fcd66b34abfe32477e8965.exe,14571,24281,9766,28,11229,0.000114,0.000129,0.011486,1.6664,1.6664,273,32,1447,530,0.670235,1.666392,0.77064,0.099307,0,benign
52e5ccee227c8383423207f90090c8583d2cf019e761982320cc80daf84d9d06.exe,884,1316,450,9,795,0.001686,0.001277,0.023957,1.4887,1.4887,14,2,173,20,0.50905,1.488688,0.899321,0.195701,0,benign
52fd1baa60c9e16af74b9e71800d763eea08fd6f84a2b609f6abc4838bccf20e.exe,1019,1565,554,4,720,0.001509,0.001313,0.025133,1.5358,1.5358,30,16,100,102,0.54367,1.535819,0.706575,0.098135,0,benign
534c62e83426371cf47f8896702e216df5951be50da73a0fdbd26d2f7333105a.exe,2700,4285,1601,8,2079,0.000588,0.000685,0.036313,1.587,1.587,100,15,471,46,0.592963,1.587037,0.77,0.174444,0,benign
53b9f1204f512237fc0b8969ae2c98d1ed3d904e4acc2d096a2e3d9f6577fbe7.exe,2828,4134,1332,13,2378,0.000517,0.000761,0.009774,1.4618,1.4618,115,10,360,393,0.471004,1.46181,0.840877,0.127298,0,benign
53bd916199723025efd5ec37ae18aab1d1e519ea93e135b38e2b70cc4abf1bf6.exe,18093,27757,10394,365,13669,8.5e-05,0.000166,0.048082,1.5341,1.5341,441,22,2831,862,0.574476,1.534129,0.755486,0.156469,0,benign
544a20393e3e0c2935924ee0b5826bc65ae6a256fc041a865d4e84e3c1cfb4d8.exe,2920,4229,1351,21,2733,0.000496,8.7e-05,0.004613,1.4483,1.4483,146,3,651,153,0.462671,1.448288,0.935959,0.222945,0,benign
5463e1487d69e3f0cb372cba067270bc39639bd8c8b333b81f99ae26ae3e881d.exe,5949,9535,3600,7,4770,0.000269,0.000644,0.028729,1.6028,1.6028,397,12,463,361,0.605144,1.60279,0.801815,0.077828,0,benign
5479b276f6cf9781f2935bd8c761ffb19ab9355520de4a7679a3372c3b90254b.exe,18871,30132,11341,40,12379,8.5e-05,0.000347,0.031917,1.5967,1.5967,433,33,1178,2093,0.600975,1.596736,0.65598,0.062424,0,benign
54b700b40965e1ca937bba16365fc3a52a6de8eff1bd8c11a65bd42aa3ace1cc.exe,1609,2337,742,7,1427,0.000903,0.001725,0.038339,1.4525,1.4525,33,12,192,235,0.461156,1.452455,0.886886,0.119329,0,benign
54e26855769ea12c6fc9d4d3ea5c8e8a09cc4ea3a11865adba124f6d77d48de5.exe,4525,7614,3107,9,3743,0.000372,0.000877,0.026701,1.6827,1.6827,105,10,493,69,0.68663,1.682652,0.827182,0.10895,0,benign
54e561415b0867b7cce3df578d76b77a9267a8aa3ddb89862a3ad493fb13aac0.exe,3203,4924,1753,16,3006,0.00048,0.000259,0.011348,1.5373,1.5373,147,3,538,138,0.547299,1.537309,0.938495,0.167968,0,benign
551a6250ab06a2a6144691bf47bce3439a52377c3dcfc3a192a11c49ce5de8ee.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
5557f65b4b69c3e332f244dd0138fa4620f78abaeed6230ee1c1d0bdfcd1ef57.exe,16135,28407,12306,17,9427,0.000109,0.000307,0.051634,1.7606,1.7606,1541,313,827,298,0.76269,1.760583,0.584258,0.051255,0,benign
558a14d8e2ff665755afc5f80b4830b08f956e2eb01daa8568a9f9c714f3671c.exe,16360,27503,11179,18,13456,0.000103,6.9e-05,0.009813,1.6811,1.6811,345,32,1665,348,0.683313,1.681112,0.822494,0.101773,0,benign
55d31ce16027c980ede272d4653075b8305ba5667bbf3e5ff11314697d54f25a.exe,5855,9409,3570,8,4690,0.000275,0.000646,0.022437,1.607,1.607,397,12,451,345,0.609735,1.607003,0.801025,0.077028,0,benign
55fa4e98f25ec101acbb40a2d2732041c1abb6b6e5b3d6d9ba7aceaceacb1d25.exe,3442,5876,2448,7,2466,0.000496,0.000508,0.021448,1.7071,1.7071,182,11,317,65,0.711214,1.707147,0.716444,0.092098,0,benign
5677d8babce093f8b67ae7bda6ec28b1f9196a8398c7fe482ed7eba03272ea26.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
56feb0c8cde725df0111865170d4c6cf5b8cd395ed07583c3addaf0a6af0add6.exe,5724,8887,3197,17,4467,0.000271,0.000498,0.037435,1.5526,1.5526,285,136,450,715,0.558526,1.552586,0.780398,0.078616,0,benign
572733582ed2076416e035a1d670d12d984c8d56a1b94d9b32e2c78b8fd1f9a7.exe,1862,3052,1208,9,1509,0.000881,0.002613,0.090586,1.6391,1.6391,115,21,225,14,0.648765,1.639098,0.810419,0.120838,0,benign
574fdee6f02885494fade6efab72183f0978a39eea34dc5c2b1ac738c238da0d.exe,29041,49833,20846,27,19759,5.9e-05,0.000202,0.038578,1.716,1.716,392,117,2314,448,0.717813,1.715953,0.680383,0.07968,0,benign
5791dc7e037378836acc67a148a3b2b7def8825594bc53cc5f2524b270fabc15.exe,42204,71045,28963,61,31678,4e-05,2.7e-05,0.006942,1.6834,1.6834,530,51,3463,857,0.686262,1.683371,0.750592,0.082054,0,benign
579fe6969827c1f6e9dde0fa440d671bde7658d06c525a79b3f227d3f34a71a7.exe,6095,9949,3876,11,3787,0.000268,0.000647,0.034874,1.6323,1.6323,145,19,416,408,0.635931,1.632322,0.621329,0.068253,0,benign
57a7f3fcf95f8b8fa883c30c9098178754551852e2608ccb61ddaf6c182ad99a.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
57d78efac696eff08c83318b96870640b6e36baaa3bad6144467df73fea872ac.exe,1604,2610,1020,7,1117,0.001015,0.001986,0.06753,1.6272,1.6272,65,2,188,24,0.63591,1.627182,0.696384,0.117207,0,benign
582a76c2ba2b438ad4e1660d853f437bb817c03000f4b91273b182de47da8891.exe,1937,2642,781,38,1883,0.000705,8.6e-05,0.003566,1.364,1.364,85,2,465,323,0.403201,1.363965,0.972122,0.240062,0,benign
585801ac3336bd64167c6694321862633666c02f2f040fb45b5828878572cf5e.exe,1406,1869,485,11,1250,0.000946,0.000507,0.01057,1.3293,1.3293,34,9,220,266,0.34495,1.329303,0.889047,0.156472,0,benign
58b5e00312deee5474cf42f0c86664254ae7123055219c342a80ab5754e48bf6.exe,1332,2019,709,11,1211,0.001139,0.000662,0.023789,1.5158,1.5158,44,2,244,48,0.532282,1.515766,0.909159,0.183183,0,benign
58ca3057238728279442ee5298e640cc97026073403acea93a206c37e5e02e7b.exe,1456,1914,482,12,1333,0.000903,0.002031,0.021802,1.3146,1.3146,48,7,237,276,0.331044,1.31456,0.915522,0.162775,0,benign
597ff38555c0fc36b1502b5f81a4262386621b795efad580687ac8ee879dc829.exe,6374,10225,3875,12,5029,0.000252,0.000183,0.016432,1.6042,1.6042,182,17,782,107,0.607938,1.604173,0.788987,0.122686,0,benign
59c8343fa81d51d03b88ddc9a881a23ccfe2d7a4ddc29d0f5c68b289fc3b8dfc.exe,916,1185,291,11,844,0.001414,0.000314,0.01081,1.2937,1.2937,17,7,150,183,0.317686,1.293668,0.921397,0.163755,0,benign
59cd1d0af53ea03abee50526e77074de7dab2ec4e3bae4293c0bfcd89b1898a9.exe,8707,15135,6448,10,4721,0.0002,0.000199,0.010063,1.7383,1.7383,597,14,551,209,0.740554,1.738257,0.542207,0.063282,0,benign
59d1674d83fe80a3c9a467f56ae5b1d106678a307c894dc57f8e98d7ed69358f.exe,1007,1282,303,14,950,0.001265,0.000289,0.007433,1.2731,1.2731,17,7,173,206,0.300894,1.273088,0.943396,0.171797,0,benign
5a071e20a23c845332e288fe02f2601518c8f1c1de1871d24a0530b09841157f.exe,5980,9584,3622,9,4696,0.000268,0.000504,0.019962,1.6027,1.6027,397,12,462,349,0.605686,1.602676,0.785284,0.077258,0,benign
5a0f4fa2c578675590ac317e392f78abfc19577a7f8c964e708a1ad436e58a37.exe,1472,2004,562,15,1370,0.000926,0.000788,0.018082,1.3614,1.3614,17,7,216,257,0.381793,1.361413,0.930707,0.146739,0,benign
5a63c01f80e137c588117dec2a9ae121d27b8a57ec40ab77e7e5a94a75be2db2.exe,2027,2953,948,11,1724,0.000719,0.000797,0.025615,1.4568,1.4568,56,9,238,307,0.467686,1.456833,0.850518,0.117415,0,benign
5a696ece3992cce14c8770ae03b42ddd2a183b53e62a6808593236dbb71b6d15.exe,6906,11457,4593,21,4750,0.00024,0.001047,0.038752,1.659,1.659,186,11,803,253,0.665074,1.658992,0.687808,0.116276,0,benign
5b231372f1e52b49526215deebcfc997b9dd74d77cc35d9cf78590480e51b1a0.exe,3007,4875,1882,7,1711,0.000539,0.001725,0.081527,1.6212,1.6212,62,41,210,207,0.625873,1.621217,0.569006,0.069837,0,benign
5b3bb26ce3cc45e3f9317075e2018d429ca2d0203bd6c41eda16da34bc0b8ccd.exe,1821,2809,1000,6,1703,0.000848,0.000218,0.003837,1.5426,1.5426,73,3,299,71,0.549149,1.542559,0.9352,0.164195,0,benign
5c1af46c7300e87a73dacf6cf41ce397e3f05df6bd9c7e227b4ac59f85769160.exe,5691,9412,3739,9,4675,0.000291,0.000532,0.036867,1.6538,1.6538,138,8,604,95,0.657002,1.653839,0.821472,0.106132,0,benign
5d2496409bc45e1e74efbc0c0802af37b26f077beb91ae8ed55ffb0cfe4bdc79.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
5d2e1c132051f3b80a0e39b5d4efe255c1e339614d2861b1e017ff1574610dac.exe,1370,1833,491,14,1293,0.000977,0.001108,0.020175,1.338,1.338,20,7,213,251,0.358394,1.337956,0.943796,0.155474,0,benign
5d62d79f6555d7a7edaf3b175312b326df779f9ae8c893e2182e4159f44c9d34.exe,2067,2797,760,15,1919,0.000655,0.00043,0.00784,1.3532,1.3532,27,7,305,352,0.367683,1.353169,0.928399,0.147557,0,benign
5dcf031a4bed052dda60d8229b23a9db53b012868f1012438d40032835ac34d7.exe,3996,6415,2445,13,3095,0.000402,0.000729,0.029662,1.6054,1.6054,106,2,576,167,0.611862,1.605355,0.774525,0.144144,0,benign
5dd566d349a0718dcc514094de7384c369f66cb593fdcc395d1df0248d59848f.exe,6389,11126,4805,34,4131,0.000273,0.00118,0.036635,1.7414,1.7414,365,2,563,80,0.752074,1.741431,0.64658,0.08812,0,benign
5ddb5815973d58798ba373011bf5a5903bfd9b270c4b648032aa7d19153a8f56.exe,774,1014,256,8,722,0.001695,0.000281,0.006813,1.3101,1.3101,17,7,125,153,0.330749,1.310078,0.932817,0.161499,0,benign
5e2f6ccab90816da98344ffa18c6e0893aba6bff018e6893fae38b126306b283.exe,12679,20625,8002,28,9428,0.000128,0.000299,0.020789,1.6267,1.6267,278,108,843,1268,0.631122,1.626706,0.743592,0.066488,0,benign
5e405415dc1a7d3c56e7e8d8b9b744ac3c2a275ee5f4b09bc09d63d6f7546e28.exe,1189,1547,388,15,1101,0.001095,0.000476,0.008441,1.3011,1.3011,17,7,197,230,0.326325,1.301093,0.925988,0.165685,0,benign
5e7a38f0b3590df5e5476eee02ca0bfe015beedfc1663a85d72d888604fefcc3.exe,232,294,82,10,216,0.005486,0.001931,0.020739,1.2672,1.2672,5,2,66,16,0.353448,1.267241,0.931034,0.284483,0,benign
5e815f1124d3279bf4d593ecdf73f4d8e7cabc26e7dbf1148a5f3ed529531827.exe,256,317,71,5,244,0.004856,0.001933,0.02402,1.2383,1.2383,5,2,80,12,0.277344,1.238281,0.953125,0.3125,0,benign
5e83b73dc8eb0cf1ec380e703432609137fb07779a662a32c8f9c85087780a4a.exe,1480,1950,496,13,1358,0.000891,0.000499,0.007037,1.3176,1.3176,59,7,241,277,0.335135,1.317568,0.917568,0.162838,0,benign
5e87e24e81c8389594353639f3fe59b2ac4d5d1360a316f41c7b4edb7bb56f47.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
5ede50d16c17c209d3c3da477095cfe3d21ecc4d22720c2f8c98540b41bcb2f6.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
5f435219d06e44d63e9d5b7a234afe3ef384c94fc997b9cbd2f051742d69c790.exe,54234,91388,37264,55,47368,3.1e-05,4e-06,0.000711,1.6851,1.6851,7060,73,4483,6397,0.687097,1.685068,0.8734,0.08266,0,benign
5fd41a27b02e9e2c90fd4d98aeae32d41cd24d5efe80ec918c7ad7cc2514386f.exe,4095,7148,3061,4,2055,0.000426,0.001131,0.15189,1.7455,1.7455,219,129,146,154,0.747497,1.745543,0.501832,0.035653,0,benign
5fe5d832e53fe8226bba7150afe1f8b70775d7de3b354b638bf49809b120a1be.exe,22600,40724,18184,30,13145,8e-05,0.000124,0.015938,1.8019,1.8019,1921,35,1232,184,0.804602,1.801947,0.581637,0.054513,0,benign
5fea3241e2e2c3232f3dafa3bf72c9ba0e88df2781f2a742d4369813f99ce952.exe,4994,8534,3554,7,4206,0.000342,0.000652,0.013615,1.7089,1.7089,158,2,412,121,0.711654,1.708851,0.842211,0.082499,0,benign
607dad5ad1575af78d67f6599fb4182cc7a29ec3e09a1c2691ee95511a9139b2.exe,2549,4105,1576,10,2278,0.000632,0.000682,0.023023,1.6104,1.6104,81,2,344,85,0.618282,1.610435,0.893684,0.134955,0,benign
608c9793c4e7a8ccd7ac8899133de7ff7c6e78528fe1e4dc03e19999b435c101.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
60b19233a71bb337521d787cbb5af4253c76de3c9f8dda52dc435feed3a27c62.exe,1498,2373,889,7,1216,0.001058,0.001798,0.062092,1.5841,1.5841,99,2,213,39,0.593458,1.584112,0.811749,0.14219,0,benign
60fd82f9261ab7faf0d168d623c0e16f8b587ea7ec5aa441c3a5944f439cbacb.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
60fed726920afd8b17819574c96a58ae57b0d581aa39a7b760bb0642e6b21b3e.exe,12223,19581,7494,68,9731,0.000131,9.7e-05,0.009805,1.602,1.602,225,17,1462,703,0.613106,1.60198,0.796122,0.119611,0,benign
61cab027bc8f67e6fde38a7ae1c01f813b1396aceb7ad8d0c851fd0645469bf3.exe,779,1063,338,27,695,0.001754,0.002762,0.043616,1.3646,1.3646,61,3,185,77,0.43389,1.36457,0.892169,0.237484,0,benign
6232e33d88d2cad0dbe0fc4324f63fb2b9ba833b0d14f7fd529ab52ed7c6dacd.exe,13915,22057,8216,37,11568,0.000114,1.3e-05,0.001761,1.5851,1.5851,448,73,2137,580,0.590442,1.585124,0.831333,0.153575,0,benign
626a065b493acc0636e75406f146741896ec430ae30cb7cc2ebaf70cb6640afd.exe,14595,22994,8461,31,11542,0.000108,0.000347,0.06567,1.5755,1.5755,383,53,1137,1748,0.579719,1.575471,0.790819,0.077903,0,benign
62e8db45cb438205641ee57e8b486f0884ad6d4f3e8e5906f38aa157d301f718.exe,1077,1491,428,7,986,0.001287,0.000968,0.028195,1.3844,1.3844,17,7,148,180,0.3974,1.384401,0.915506,0.137419,0,benign
62f1ad51806af5c9031851373f8c404e371514d3b0c8e236d6ea0cb488c4a56b.exe,13477,21652,8343,84,9949,0.000119,9.7e-05,0.009969,1.6066,1.6066,226,17,1546,750,0.619055,1.606589,0.738221,0.114714,0,benign
639dfb6bb9a11a0b1ad03c560235d9c36cebb009aa2518e63f0a374c8de731eb.exe,1383,2147,766,1,1015,0.001123,0.001242,0.034987,1.5524,1.5524,53,13,131,119,0.553868,1.552422,0.733912,0.094722,0,benign
63bf3aba485b7e8d6314220ab1fd9c03a7991bc8ab4232e7a1f295518f4e4056.exe,45984,69293,23755,223,42844,3.3e-05,5e-06,0.00105,1.5069,1.5069,2809,26,6431,9153,0.516593,1.506894,0.931715,0.139853,0,benign
63f0221e6bc2cc48d63f079c46bc438e2c21f5267ce3ae11915d4e8150a640f1.exe,6180,10029,3865,8,4136,0.000263,0.000593,0.036512,1.6228,1.6228,196,12,804,330,0.625405,1.622816,0.669256,0.130097,0,benign
